Date	NR	WR	SR	ER	NER	Total
07-Mar-14	108	48	76	24	4	260
08-Mar-14	107	42	69	24	4	246
09-Mar-14	105	38	58	23	4	227
10-Mar-14	109	42	70	24	4	248
11-Mar-14	120	55	81	25	4	284
12-Mar-14	121	61	86	27	5	300
13-Mar-14	128	60	85	28	4	304
14-Mar-14	128	60	89	29	4	310
15-Mar-14	129	47	98	29	4	307
16-Mar-14	126	49	90	24	4	293
17-Mar-14	136	34	90	24	4	288
18-Mar-14	148	54	111	24	4	340
19-Mar-14	154	65	115	26	4	364
20-Mar-14	147	74	126	28	3	378
21-Mar-14	141	64	119	29	4	357
22-Mar-14	142	50	110	31	4	338
23-Mar-14	140	54	93	24	4	314
24-Mar-14	135	55	113	14	4	321
25-Mar-14	137	62	114	23	4	339
26-Mar-14	134	68	107	25	4	337
27-Mar-14	131	69	121	30	4	354
28-Mar-14	135	66	120	34	4	360
29-Mar-14	143	67	123	33	4	369
30-Mar-14	137	54	113	30	4	338
31-Mar-14	142	55	111	24	6	337
01-Apr-14	142	59	115	30	4	350
02-Apr-14	140	56	120	31	3	351
03-Apr-14	143	56	120	32	3	353
04-Apr-14	129	52	125	34	3	342
05-Apr-14	132	64	120	36	3	354
06-Apr-14	135	57	98	33	3	326
07-Apr-14	140	63	97	27	3	330
08-Apr-14	153	73	99	34	3	360
09-Apr-14	147	62	81	34	4	327
10-Apr-14	143	49	85	37	6	321
11-Apr-14	144	49	91	36	3	323
12-Apr-14	145	51	93	34	3	326
13-Apr-14	137	46	66	31	3	282
14-Apr-14	141	62	77	30	3	313
15-Apr-14	136	71	79	34	3	323
16-Apr-14	142	72	77	32	3	326
17-Apr-14	134	59	80	32	3	308
18-Apr-14	130	53	73	33	3	292
19-Apr-14	134	56	79	37	3	308
20-Apr-14	141	47	71	28	2	289
21-Apr-14	143	66	85	35	2	331
22-Apr-14	143	69	94	34	2	342
23-Apr-14	145	82	99	31	2	360
24-Apr-14	149	71	85	36	2	343
25-Apr-14	155	84	99	31	2	370
26-Apr-14	157	86	95	33	3	374
27-Apr-14	157	83	73	39	2	354
28-Apr-14	166	75	90	38	3	372
29-Apr-14	176	65	89	40	6	376
30-Apr-14	190	56	85	41	3	375
01-May-14	202	43	64	36	3	349
02-May-14	207	50	91	35	3	386
03-May-14	207	45	88	31	2	373
04-May-14	220	33	63	19	5	341
05-May-14	227	51	73	20	6	377
06-May-14	236	58	70	31	5	400
07-May-14	246	50	64	35	7	402
08-May-14	244	37	51	35	8	376
09-May-14	255	37	65	34	12	404
10-May-14	252	33	66	37	13	402
11-May-14	246	27	75	30	8	385
12-May-14	239	41	90	40	7	416
13-May-14	227	41	92	40	8	408
14-May-14	209	52	91	41	10	402
15-May-14	226	36	87	52	7	408
16-May-14	213	40	84	42	8	387
17-May-14	213	29	70	42	6	360
18-May-14	210	37	65	40	8	360
19-May-14	214	48	80	43	7	392
20-May-14	221	49	72	40	6	389
21-May-14	223	57	63	56	8	407
22-May-14	221	51	65	47	7	391
23-May-14	229	50	78	47	8	411
24-May-14	236	50	69	42	7	403
25-May-14	223	27	50	33	6	339
26-May-14	227	39	79	28	6	379
27-May-14	228	29	74	42	7	379
28-May-14	236	32	69	57	6	400
29-May-14	247	34	60	74	7	422
30-May-14	243	30	62	76	7	418
31-May-14	261	34	69	66	8	439
01-Jun-14	257	28	50	60	7	402
02-Jun-14	253	28	59	57	7	404
03-Jun-14	255	32	56	58	7	408
04-Jun-14	234	29	62	52	5	382
05-Jun-14	279	23	61	54	5	422
06-Jun-14	282	28	54	59	7	430
07-Jun-14	285	24	48	55	7	418
08-Jun-14	288	25	40	61	8	421
09-Jun-14	297	26	51	62	7	444
10-Jun-14	285	34	50	64	7	439
11-Jun-14	288	29	53	65	7	442
12-Jun-14	284	26	66	57	8	440
13-Jun-14	290	26	62	50	7	436
14-Jun-14	288	19	60	44	7	418
15-Jun-14	282	17	41	45	7	391
16-Jun-14	294	24	56	51	7	432
17-Jun-14	287	20	51	53	5	415
18-Jun-14	242	25	47	46	7	367
19-Jun-14	231	27	42	45	7	352
20-Jun-14	291	26	52	46	7	422
21-Jun-14	300	24	55	58	7	443
22-Jun-14	277	19	47	61	7	411
23-Jun-14	288	21	66	68	7	449
24-Jun-14	295	24	77	69	7	472
25-Jun-14	300	22	79	63	7	471
26-Jun-14	308	35	89	61	7	500
27-Jun-14	308	34	88	65	15	510
28-Jun-14	303	26	74	65	15	484
29-Jun-14	303	21	54	57	15	449
30-Jun-14	298	26	66	59	7	456
01-Jul-14	290	25	72	57	7	450
02-Jul-14	310	16	68	63	7	464
03-Jul-14	307	27	72	68	17	491
04-Jul-14	307	19	82	65	18	491
05-Jul-14	307	21	74	66	17	485
06-Jul-14	258	18	53	68	15	412
07-Jul-14	313	20	62	65	14	473
08-Jul-14	314	18	54	72	16	473
09-Jul-14	308	17	44	71	18	459
10-Jul-14	312	13	38	70	18	451
11-Jul-14	311	12	35	62	18	438
12-Jul-14	309	15	42	62	16	443
13-Jul-14	305	15	43	60	15	438
14-Jul-14	313	20	53	67	15	468
15-Jul-14	309	14	60	65	16	464
16-Jul-14	273	14	64	62	17	429
17-Jul-14	294	15	69	62	17	458
18-Jul-14	294	15	68	65	16	458
19-Jul-14	290	12	61	65	16	443
20-Jul-14	277	10	55	62	16	418
21-Jul-14	277	10	55	62	16	418
22-Jul-14	295	17	63	62	16	452
23-Jul-14	303	20	70	61	16	470
24-Jul-14	296	22	74	67	17	476
25-Jul-14	297	23	80	74	18	492
26-Jul-14	314	26	77	70	16	504
27-Jul-14	316	28	85	74	17	519
28-Jul-14	316	33	55	67	17	487
29-Jul-14	315	39	73	57	17	501
30-Jul-14	320	46	73	63	16	518
31-Jul-14	332	55	77	74	15	552
01-Aug-14	321	54	109	74	15	573
02-Aug-14	327	54	106	76	15	580
03-Aug-14	310	51	86	73	17	537
04-Aug-14	331	35	99	76	18	559
05-Aug-14	326	34	105	74	18	558
06-Aug-14	335	35	122	81	15	588
07-Aug-14	330	41	126	85	16	599
08-Aug-14	335	55	134	83	16	623
09-Aug-14	319	75	132	85	17	627
10-Aug-14	336	61	109	79	17	602
11-Aug-14	340	64	127	85	16	632
12-Aug-14	315	57	127	85	18	601
13-Aug-14	336	60	128	88	21	632
14-Aug-14	334	49	129	84	22	619
15-Aug-14	325	58	127	82	23	614
16-Aug-14	319	75	132	85	17	627
17-Aug-14	321	61	127	78	23	609
18-Aug-14	329	64	133	84	24	634
19-Aug-14	330	69	132	90	26	647
20-Aug-14	274	71	130	88	24	587
21-Aug-14	323	62	129	86	23	622
22-Aug-14	325	47	123	86	22	604
23-Aug-14	323	56	118	75	24	596
24-Aug-14	313	63	107	81	25	589
25-Aug-14	295	70	114	83	25	587
26-Aug-14	301	58	98	86	27	569
27-Aug-14	301	59	92	86	26	564
28-Aug-14	296	60	92	84	26	558
29-Aug-14	281	53	102	85	24	545
30-Aug-14	269	72	125	84	21	571
31-Aug-14	221	41	136	81	21	500
01-Sep-14	265	40	147	78	21	552
02-Sep-14	261	48	152	82	22	566
03-Sep-14	269	53	152	81	20	575
04-Sep-14	261	63	144	84	21	573
05-Sep-14	226	52	144	82	20	524
06-Sep-14	228	59	145	80	19	531
07-Sep-14	232	68	143	90	18	551
08-Sep-14	241	71	152	86	17	567
09-Sep-14	260	90	152	94	18	614
10-Sep-14	260	104	162	90	18	635
11-Sep-14	251	116	158	84	18	627
12-Sep-14	244	104	153	88	19	607
13-Sep-14	238	116	149	91	20	614
14-Sep-14	224	99	141	86	19	570
15-Sep-14	229	113	146	85	18	591
16-Sep-14	223	96	135	87	18	559
17-Sep-14	243	91	131	89	18	571
18-Sep-14	230	98	140	88	17	573
19-Sep-14	237	98	144	89	19	587
20-Sep-14	238	102	137	89	21	586
21-Sep-14	231	96	144	87	25	583
22-Sep-14	233	104	156	88	25	605
23-Sep-14	228	107	156	88	24	603
24-Sep-14	233	98	145	90	25	590
25-Sep-14	225	102	127	89	25	567
26-Sep-14	202	97	135	88	23	546
27-Sep-14	195	105	139	90	24	554
28-Sep-14	196	86	115	87	23	507
29-Sep-14	207	101	146	90	23	566
30-Sep-14	205	98	149	85	22	558
01-Oct-14	202	73	148	76	22	521
02-Oct-14	195	49	128	66	19	457
03-Oct-14	199	47	141	63	18	468
04-Oct-14	205	64	133	59	18	480
05-Oct-14	204	62	130	60	17	472
06-Oct-14	209	59	131	58	17	473
07-Oct-14	190	52	117	67	17	443
08-Oct-14	179	46	107	63	16	411
09-Oct-14	173	46	115	71	16	421
10-Oct-14	175	42	116	72	16	420
11-Oct-14	178	28	118	72	16	412
12-Oct-14	157	38	103	43	15	357
13-Oct-14	162	29	136	40	15	382
14-Oct-14	156	43	147	57	16	418
15-Oct-14	216	42	153	65	14	490
16-Oct-14	155	48	152	62	15	432
17-Oct-14	150	35	146	58	16	405
18-Oct-14	147	38	135	60	14	393
19-Oct-14	142	29	122	49	14	356
20-Oct-14	140	30	126	54	14	364
21-Oct-14	139	30	111	49	13	342
22-Oct-14	138	36	91	53	12	330
23-Oct-14	130	30	83	48	11	303
24-Oct-14	134	25	91	49	13	311
25-Oct-14	134	22	78	48	13	295
26-Oct-14	126	23	52	46	12	258
27-Oct-14	132	33	67	45	12	289
28-Oct-14	126	38	69	45	13	291
29-Oct-14	120	33	79	42	12	286
30-Oct-14	124	41	70	47	13	295
31-Oct-14	118	50	88	47	13	315
01-Nov-14	117	37	73	40	9	276
02-Nov-14	117	40	63	39	9	269
03-Nov-14	119	50	82	38	9	298
04-Nov-14	116	60	92	34	9	311
05-Nov-14	109	54	82	29	9	283
06-Nov-14	106	54	92	32	9	293
07-Nov-14	116	44	97	32	9	298
08-Nov-14	120	37	101	29	9	295
09-Nov-14	114	33	88	28	8	271
10-Nov-14	116	49	108	29	8	310
11-Nov-14	116	44	106	27	8	301
12-Nov-14	112	33	96	24	8	274
13-Nov-14	112	37	73	26	8	257
14-Nov-14	111	39	82	25	8	266
15-Nov-14	110	27	77	25	8	246
16-Nov-14	106	19	52	26	7	210
17-Nov-14	109	27	75	27	7	244
18-Nov-14	111	34	82	27	7	261
19-Nov-14	108	33	86	27	7	262
20-Nov-14	103	34	89	24	7	256
21-Nov-14	104	39	93	25	7	267
22-Nov-14	102	31	91	29	8	260
23-Nov-14	95	23	80	26	8	231
24-Nov-14	101	32	94	29	8	264
25-Nov-14	96	36	97	21	8	259
26-Nov-14	107	36	96	13	8	260
27-Nov-14	107	42	96	23	7	276
28-Nov-14	99	39	105	18	7	267
29-Nov-14	96	42	104	21	7	269
30-Nov-14	97	37	73	25	7	239
01-Dec-14	95	44	91	24	7	262
02-Dec-14	97	41	98	26	7	269
03-Dec-14	102	43	103	24	7	278
04-Dec-14	99	44	99	24	7	273
05-Dec-14	98	36	96	18	7	255
06-Dec-14	97	32	91	23	7	249
07-Dec-14	94	36	64	23	7	224
08-Dec-14	97	48	84	22	7	258
09-Dec-14	100	56	81	27	6	270
10-Dec-14	99	53	82	25	6	264
11-Dec-14	100	44	81	22	6	253
12-Dec-14	101	35	75	22	6	239
13-Dec-14	95	26	71	28	6	227
14-Dec-14	84	24	52	23	6	189
15-Dec-14	95	28	67	24	6	220
16-Dec-14	95	33	62	22	6	219
17-Dec-14	96	27	61	26	6	217
18-Dec-14	94	30	59	26	6	216
19-Dec-14	93	39	63	22	7	225
20-Dec-14	96	37	65	24	8	230
21-Dec-14	90	22	52	27	7	198
22-Dec-14	96	32	75	19	7	227
23-Dec-14	96	41	84	14	7	241
24-Dec-14	96	48	72	22	6	244
25-Dec-14	97	46	67	26	7	243
26-Dec-14	97	37	77	25	7	244
27-Dec-14	96	32	73	20	7	227
28-Dec-14	90	27	51	20	6	195
29-Dec-14	93	44	74	18	6	235
30-Dec-14	95	42	80	16	6	239
31-Dec-14	94	39	83	19	7	241
01-Jan-15	89	26	57	7	6	185
02-Jan-15	92	33	70	23	6	223
03-Jan-15	93	32	82	23	6	236
04-Jan-15	85	23	58	29	5	201
05-Jan-15	90	28	80	23	6	228
06-Jan-15	93	33	78	18	6	228
07-Jan-15	91	34	84	21	6	237
08-Jan-15	91	43	84	20	6	244
09-Jan-15	92	44	76	14	6	232
10-Jan-15	82	47	67	18	7	222
11-Jan-15	90	39	53	19	7	208
12-Jan-15	94	46	71	19	7	235
13-Jan-15	92	81	77	18	7	275
14-Jan-15	90	47	88	17	7	249
15-Jan-15	91	55	76	19	7	248
16-Jan-15	92	47	86	18	6	250
17-Jan-15	93	54	96	21	6	271
18-Jan-15	91	47	80	23	7	248
19-Jan-15	93	51	86	25	7	261
20-Jan-15	92	52	82	18	6	250
21-Jan-15	89	52	80	14	6	241
22-Jan-15	82	49	80	18	6	234
23-Jan-15	85	52	85	16	5	243
24-Jan-15	83	56	67	20	5	231
25-Jan-15	81	57	50	19	5	212
26-Jan-15	83	41	49	21	5	200
27-Jan-15	84	54	58	20	5	221
28-Jan-15	81	52	67	21	5	225
29-Jan-15	85	51	75	15	5	232
30-Jan-15	83	45	69	14	5	217
31-Jan-15	89	46	63	16	5	218
01-Feb-15	116	39	56	17	5	232
02-Feb-15	92	48	58	16	5	220
03-Feb-15	94	58	61	19	5	237
04-Feb-15	90	51	66	23	5	235
05-Feb-15	94	44	73	20	5	236
06-Feb-15	95	45	69	19	5	233
07-Feb-15	95	53	73	16	5	242
08-Feb-15	92	42	57	17	5	213
09-Feb-15	93	48	65	18	5	229
10-Feb-15	97	46	75	17	6	241
11-Feb-15	95	37	83	21	6	241
12-Feb-15	95	40	86	19	6	245
13-Feb-15	102	40	88	17	4	252
14-Feb-15	102	41	93	19	4	259
15-Feb-15	100	34	67	19	3	224
16-Feb-15	103	42	86	21	3	256
17-Feb-15	111	41	95	18	5	268
18-Feb-15	112	37	90	19	4	262
19-Feb-15	115	39	94	20	4	273
20-Feb-15	122	45	93	17	4	282
21-Feb-15	129	31	75	16	4	254
22-Feb-15	125	37	59	13	4	236
23-Feb-15	131	42	74	21	4	271
24-Feb-15	131	50	77	23	4	285
25-Feb-15	136	43	84	26	4	293
26-Feb-15	156	40	86	23	4	309
27-Feb-15	149	39	92	25	4	309
28-Feb-15	126	38	91	20	6	282
01-Mar-15	115	27	55	18	5	220
02-Mar-15	129	36	66	20	6	257
03-Mar-15	136	42	74	21	5	278
04-Mar-15	133	43	76	20	4	276
05-Mar-15	133	40	95	20	4	292
06-Mar-15	125	31	90	16	3	264
07-Mar-15	113	41	76	22	4	257
08-Mar-15	113	40	64	19	4	240
09-Mar-15	119	41	83	24	4	271
10-Mar-15	121	39	81	24	4	267
11-Mar-15	123	37	71	23	4	257
12-Mar-15	116	35	76	21	3	252
13-Mar-15	117	34	91	23	3	269
14-Mar-15	110	40	93	26	3	272
15-Mar-15	112	36	70	23	3	244
16-Mar-15	120	42	89	24	3	277
17-Mar-15	127	36	97	26	3	289
18-Mar-15	128	41	99	24	3	295
19-Mar-15	126	45	103	21	4	298
20-Mar-15	124	53	103	23	3	307
21-Mar-15	126	55	91	25	3	300
22-Mar-15	123	50	81	23	3	279
23-Mar-15	132	57	116	22	3	331
24-Mar-15	137	64	128	27	3	359
25-Mar-15	149	60	118	27	3	356
26-Mar-15	162	63	116	24	3	368
27-Mar-15	166	40	115	29	3	352
28-Mar-15	166	45	121	26	3	360
29-Mar-15	164	29	107	30	3	333
30-Mar-15	164	37	111	26	3	341
31-Mar-15	163	42	109	33	3	350
01-Apr-15	155	46	80	28	3	311
02-Apr-15	155	42	83	29	4	313
03-Apr-15	153	43	76	30	6	308
04-Apr-15	161	55	84	27	4	331
05-Apr-15	163	51	68	35	6	323
06-Apr-15	151	55	90	34	5	335
07-Apr-15	153	56	101	24	6	340
08-Apr-15	153	62	100	29	6	349
09-Apr-15	158	55	101	28	5	347
10-Apr-15	148	52	89	28	4	321
11-Apr-15	153	40	70	28	4	295
12-Apr-15	152	41	44	18	3	258
13-Apr-15	153	38	61	33	4	289
14-Apr-15	158	46	64	36	4	307
15-Apr-15	165	50	60	28	3	307
16-Apr-15	176	54	68	28	3	328
17-Apr-15	172	57	70	30	3	333
18-Apr-15	173	54	73	43	4	347
19-Apr-15	174	41	68	35	6	324
20-Apr-15	181	58	96	38	5	378
21-Apr-15	185	41	88	34	5	352
22-Apr-15	187	60	74	31	5	357
23-Apr-15	186	46	70	34	8	344
24-Apr-15	197	36	54	34	12	332
25-Apr-15	201	30	56	27	7	321
26-Apr-15	207	44	53	28	6	338
27-Apr-15	218	29	70	28	6	351
28-Apr-15	224	35	69	21	6	355
29-Apr-15	219	43	68	36	7	373
30-Apr-15	215	33	69	43	9	369
01-May-15	216	28	63	41	8	356
02-May-15	212	32	67	40	9	360
03-May-15	210	28	60	46	10	353
04-May-15	211	47	70	44	8	380
05-May-15	210	55	79	41	7	393
06-May-15	235	42	68	40	6	391
07-May-15	252	43	71	39	7	411
08-May-15	272	38	69	39	8	425
09-May-15	280	38	71	36	7	431
10-May-15	288	36	68	37	6	435
11-May-15	296	48	76	45	7	472
12-May-15	296	46	72	41	7	461
13-May-15	284	44	70	38	8	443
14-May-15	284	51	67	38	8	449
15-May-15	285	54	67	41	10	458
16-May-15	279	50	62	49	14	453
17-May-15	282	37	43	50	9	421
18-May-15	283	42	52	45	8	430
19-May-15	292	36	52	46	9	436
20-May-15	304	68	57	47	9	485
21-May-15	304	55	55	50	10	473
22-May-15	305	58	62	47	9	480
23-May-15	300	51	63	43	7	463
24-May-15	300	48	61	47	8	464
25-May-15	297	47	77	46	9	476
26-May-15	291	54	80	41	11	477
27-May-15	280	59	76	45	11	471
28-May-15	280	58	71	44	11	465
29-May-15	296	53	63	41	12	464
30-May-15	298	36	58	41	13	446
31-May-15	287	36	46	45	11	424
01-Jun-15	278	33	55	44	14	424
02-Jun-15	256	23	55	45	16	395
03-Jun-15	251	37	58	42	13	401
04-Jun-15	250	50	58	48	13	417
05-Jun-15	249	25	56	39	13	382
06-Jun-15	267	28	54	39	14	402
07-Jun-15	274	17	41	37	18	387
08-Jun-15	289	23	46	41	18	416
09-Jun-15	294	21	45	44	17	422
10-Jun-15	299	21	54	50	17	441
11-Jun-15	311	23	38	56	18	445
12-Jun-15	254	18	40	60	16	387
13-Jun-15	283	14	33	53	15	398
14-Jun-15	292	20	28	47	17	403
15-Jun-15	300	21	33	51	17	422
16-Jun-15	281	25	31	55	17	408
17-Jun-15	297	25	26	53	16	418
18-Jun-15	306	19	27	53	17	422
19-Jun-15	319	22	32	52	17	442
20-Jun-15	317	22	39	45	15	438
21-Jun-15	308	21	36	47	15	427
22-Jun-15	326	27	51	50	14	468
23-Jun-15	322	29	59	70	16	495
24-Jun-15	323	25	62	67	17	492
25-Jun-15	300	33	61	70	18	481
26-Jun-15	290	18	65	70	16	459
27-Jun-15	299	36	62	67	20	484
28-Jun-15	312	33	64	70	21	501
29-Jun-15	323	27	71	69	22	512
30-Jun-15	325	25	64	72	22	508
01-Jul-15	324	20	79	68	19	511
02-Jul-15	328	22	79	70	19	518
03-Jul-15	325	23	82	71	19	519
04-Jul-15	328	21	76	77	19	521
05-Jul-15	326	13	63	73	23	497
06-Jul-15	318	17	74	73	21	504
07-Jul-15	322	22	89	76	21	529
08-Jul-15	333	26	84	70	20	533
09-Jul-15	311	20	75	69	19	495
10-Jul-15	285	19	77	72	19	472
11-Jul-15	320	29	71	82	21	524
12-Jul-15	304	25	52	82	19	482
13-Jul-15	318	45	81	80	19	543
14-Jul-15	338	58	85	73	18	572
15-Jul-15	331	37	77	76	21	541
16-Jul-15	303	39	70	81	24	516
17-Jul-15	317	25	62	76	23	503
18-Jul-15	334	13	59	66	20	492
19-Jul-15	336	11	51	68	19	486
20-Jul-15	336	22	63	76	18	515
21-Jul-15	324	23	60	73	20	501
22-Jul-15	296	30	54	73	22	475
23-Jul-15	344	29	57	77	24	532
24-Jul-15	359	28	69	75	25	555
25-Jul-15	355	26	71	76	25	552
26-Jul-15	350	27	57	64	20	519
27-Jul-15	372	38	82	67	20	579
28-Jul-15	377	44	90	72	18	600
29-Jul-15	374	44	100	76	18	610
30-Jul-15	374	54	94	76	18	616
31-Jul-15	365	65	106	83	18	637
01-Aug-15	361	60	98	80	22	622
02-Aug-15	372	54	72	76	23	597
03-Aug-15	371	53	89	76	20	610
04-Aug-15	324	44	79	81	20	548
05-Aug-15	330	57	71	80	20	558
06-Aug-15	364	63	68	75	20	590
07-Aug-15	367	60	76	64	22	589
08-Aug-15	363	58	76	82	22	602
09-Aug-15	334	63	58	84	21	559
10-Aug-15	330	75	90	88	22	605
11-Aug-15	368	72	94	84	21	639
12-Aug-15	363	75	104	82	21	644
13-Aug-15	380	93	95	81	22	670
14-Aug-15	371	99	99	75	21	665
15-Aug-15	369	58	90	73	21	610
16-Aug-15	371	58	96	71	23	618
17-Aug-15	388	99	113	69	24	693
18-Aug-15	389	99	108	70	27	692
19-Aug-15	325	97	108	76	28	633
20-Aug-15	370	93	102	76	27	668
21-Aug-15	368	92	91	80	27	658
22-Aug-15	369	89	78	76	28	640
23-Aug-15	355	73	58	75	28	589
24-Aug-15	343	78	84	76	29	610
25-Aug-15	336	79	88	75	29	606
26-Aug-15	339	62	93	75	29	597
27-Aug-15	334	57	81	74	29	575
28-Aug-15	335	50	69	79	28	561
29-Aug-15	330	40	68	88	28	554
30-Aug-15	316	41	64	85	29	534
31-Aug-15	325	39	85	78	29	556
01-Sep-15	319	39	92	83	26	558
02-Sep-15	315	46	86	81	24	552
03-Sep-15	314	46	98	79	24	561
04-Sep-15	311	48	95	83	24	560
05-Sep-15	298	48	86	81	24	537
06-Sep-15	286	29	61	74	25	474
07-Sep-15	287	50	64	80	25	506
08-Sep-15	276	52	61	75	23	487
09-Sep-15	248	39	61	76	21	445
10-Sep-15	265	27	57	78	21	448
11-Sep-15	270	28	47	76	21	442
12-Sep-15	283	25	43	71	21	442
13-Sep-15	282	18	35	70	20	425
14-Sep-15	289	20	37	67	20	431
15-Sep-15	282	25	41	68	19	435
16-Sep-15	278	26	48	70	19	441
17-Sep-15	259	19	43	68	17	406
18-Sep-15	249	28	52	66	17	412
19-Sep-15	246	53	56	68	17	440
20-Sep-15	242	44	47	65	18	416
21-Sep-15	243	38	61	66	19	427
22-Sep-15	227	38	71	65	21	422
23-Sep-15	248	35	76	64	21	444
24-Sep-15	236	26	71	64	23	420
25-Sep-15	256	22	68	69	24	439
26-Sep-15	245	25	61	70	24	425
27-Sep-15	233	31	41	65	20	390
28-Sep-15	227	42	56	64	19	408
29-Sep-15	201	32	49	64	18	364
30-Sep-15	187	31	45	54	18	334
01-Oct-15	199	28	41	44	17	330
02-Oct-15	204	22	33	62	15	337
03-Oct-15	203	23	42	65	15	349
04-Oct-15	192	22	36	63	15	327
05-Oct-15	201	31	45	68	14	358
06-Oct-15	195	33	43	59	13	343
07-Oct-15	191	31	46	57	14	337
08-Oct-15	188	32	54	51	18	344
09-Oct-15	188	28	53	51	18	337
10-Oct-15	190	36	51	52	18	348
11-Oct-15	176	29	48	55	17	324
12-Oct-15	173	36	52	53	16	330
13-Oct-15	171	48	56	51	16	343
14-Oct-15	171	62	53	54	15	354
15-Oct-15	168	59	69	48	16	360
16-Oct-15	166	49	66	55	16	352
17-Oct-15	161	52	54	55	16	338
18-Oct-15	151	38	46	53	16	304
19-Oct-15	159	49	51	59	15	333
20-Oct-15	166	39	46	49	15	316
21-Oct-15	157	31	48	48	15	298
22-Oct-15	151	32	41	48	15	287
23-Oct-15	156	56	52	53	15	332
24-Oct-15	157	42	48	44	15	305
25-Oct-15	156	34	33	39	15	275
26-Oct-15	160	30	48	42	15	296
27-Oct-15	149	39	47	43	15	292
28-Oct-15	145	24	45	39	14	267
29-Oct-15	146	24	40	38	14	262
30-Oct-15	149	34	40	37	14	274
31-Oct-15	147	32	43	37	13	273
01-Nov-15	147	22	38	35	12	330
02-Nov-15	149	40	43	37	12	337
03-Nov-15	146	40	50	47	11	349
04-Nov-15	143	52	43	40	12	327
05-Nov-15	136	32	49	38	12	358
06-Nov-15	143	22	48	36	12	343
07-Nov-15	141	25	41	38	11	337
08-Nov-15	133	20	37	35	10	344
09-Nov-15	143	27	30	35	11	337
10-Nov-15	139	19	37	30	10	348
11-Nov-15	139	16	37	27	10	324
12-Nov-15	139	19	44	27	11	330
13-Nov-15	139	20	44	27	10	343
14-Nov-15	135	23	35	26	9	354
15-Nov-15	134	24	27	26	9	360
16-Nov-15	140	24	36	24	9	352
17-Nov-15	131	22	36	24	10	338
18-Nov-15	135	29	40	25	9	304
19-Nov-15	130	25	44	25	9	333
20-Nov-15	131	31	48	24	9	316
21-Nov-15	124	35	43	25	9	298
22-Nov-15	122	32	37	23	9	287
23-Nov-15	125	34	41	22	9	332
24-Nov-15	122	35	41	23	9	305
25-Nov-15	122	37	41	23	9	275
26-Nov-15	136	36	46	22	9	296
27-Nov-15	121	24	44	24	9	292
28-Nov-15	116	22	39	24	9	267
29-Nov-15	112	22	31	20	9	262
30-Nov-15	113	28	39	20	9	274
01-Dec-15	117	36	39	28	7	226
02-Dec-15	118	35	42	27	7	228
03-Dec-15	114	34	47	25	7	226
04-Dec-15	113	33	41	22	8	216
05-Dec-15	112	30	37	20	7	205
06-Dec-15	111	31	32	31	7	211
07-Dec-15	115	32	41	20	7	215
08-Dec-15	113	34	39	23	7	217
09-Dec-15	114	35	40	19	7	216
10-Dec-15	117	37	38	20	8	220
11-Dec-15	117	38	46	21	7	230
12-Dec-15	125	32	45	20	7	229
13-Dec-15	123	19	31	15	8	196
14-Dec-15	123	26	45	14	7	215
15-Dec-15	123	26	45	18	9	221
16-Dec-15	122	29	49	19	8	226
17-Dec-15	119	29	48	18	7	221
18-Dec-15	156	26	49	18	8	257
19-Dec-15	121	23	47	19	9	218
20-Dec-15	119	23	37	20	9	208
21-Dec-15	120	30	53	18	10	232
22-Dec-15	154	28	54	19	9	265
23-Dec-15	117	24	51	18	9	219
24-Dec-15	116	32	49	19	7	222
25-Dec-15	117	27	37	19	8	208
26-Dec-15	115	24	46	14	8	207
27-Dec-15	111	21	33	14	8	188
28-Dec-15	116	27	44	16	7	210
29-Dec-15	118	36	48	16	7	225
30-Dec-15	114	32	50	22	8	226
31-Dec-15	110	36	39	22	8	215
01-Jan-16	109	38	38	18	7	210
02-Jan-16	110	39	50	20	5	223
03-Jan-16	108	60	45	19	7	239
04-Jan-16	108	28	52	16	5	209
05-Jan-16	113	31	56	15	7	222
06-Jan-16	115	29	54	18	7	224
07-Jan-16	114	29	51	17	7	218
08-Jan-16	147	27	46	19	8	247
09-Jan-16	118	27	50	17	7	218
10-Jan-16	112	25	38	16	8	198
11-Jan-16	116	25	47	17	6	211
12-Jan-16	145	27	50	17	7	247
13-Jan-16	121	29	59	16	8	232
14-Jan-16	116	25	47	19	7	213
15-Jan-16	109	25	44	12	8	198
16-Jan-16	109	24	49	13	8	202
17-Jan-16	101	24	44	13	7	188
18-Jan-16	103	26	55	19	7	210
19-Jan-16	101	25	52	10	6	194
20-Jan-16	102	32	47	8	5	195
21-Jan-16	107	24	54	18	6	208
22-Jan-16	99	23	48	16	6	192
23-Jan-16	100	34	48	16	6	204
24-Jan-16	102	31	43	26	5	207
25-Jan-16	99	36	56	16	5	211
26-Jan-16	97	36	45	16	5	198
27-Jan-16	98	38	60	17	6	219
28-Jan-16	98	32	62	16	6	214
29-Jan-16	90	34	61	18	6	209
30-Jan-16	101	31	53	17	6	208
31-Jan-16	103	27	43	17	6	197
01-Feb-16	103	31	55	16	5	209
02-Feb-16	102	32	58	16	5	213
03-Feb-16	105	33	61	16	5	219
04-Feb-16	108	29	61	16	5	217
05-Feb-16	98	30	74	14	5	220
06-Feb-16	103	27	68	20	4	221
07-Feb-16	103	24	55	18	4	205
08-Feb-16	109	31	69	16	4	230
09-Feb-16	106	27	66	17	5	221
