Date	NR	WR	SR	ER	NER	Total
18-Jul-22	92	28	70	4.5	0.8	195
19-Jul-22	93	26	101	4.5	0.5	226
20-Jul-22	110	36	107	4.2	0.6	258
21-Jul-22	86	38	92	4	0.5	220
22-Jul-22	81	36	66	4.2	0.7	189
23-Jul-22	76	29	71	4.5	0.7	182
24-Jul-22	96	24	84	4.3	0.6	208
25-Jul-22	89	29	98	4.5	0.5	221
26-Jul-22	60	25	66	4.7	0.4	156
27-Jul-22	56	38	94	5	0.6	194
28-Jul-22	68	43	105	4.5	0.6	221
29-Jul-22	94	43	103	4.5	0.6	244
30-Jul-22	90	41	103	4.6	0.5	240
31-Jul-22	100	42	102	4.4	0.3	249
01-Aug-22	82	40	92	4.7	0.5	219
02-Aug-22	102	37	93	4.4	0.7	237
03-Aug-22	102	41	79	4.6	0.6	226
04-Aug-22	85	36	69	4.8	0.8	196
05-Aug-22	88	35	76	4.7	0.7	204
06-Aug-22	95	38	83	4.2	0.7	220
07-Aug-22	85	37	76	4	0.7	203
08-Aug-22	91	34	63	4.2	0.9	192
09-Aug-22	116	34	76	3.9	0.7	231
10-Aug-22	118	34	92	3.9	0.5	249
11-Aug-22	98	25	97	4	0.9	225
12-Aug-22	85	36	96	4.3	0.9	223
13-Aug-22	59	39	91	4	0.4	193
14-Aug-22	97	36	71	3.8	0.4	208
15-Aug-22	83	24	85	4	0.5	197
16-Aug-22	95	23	114	4.9	0.8	237
17-Aug-22	63	30	116	4.7	0.7	214
18-Aug-22	78	41	108	4.9	0.7	232
19-Aug-22	97	39	97	4	0.9	238
20-Aug-22	83	34	96	3.9	0.8	218
21-Aug-22	97	32	100	4.3	0.9	235
22-Aug-22	98	30	95	4.8	0.8	229
23-Aug-22	92	28	103	5.3	0.6	229
24-Aug-22	80	38	90	4.7	0.9	214
25-Aug-22	87	41	97	5	0.7	232
26-Aug-22	101	47	84	4.8	0.8	237
27-Aug-22	111	48	91	4.9	0.5	255
28-Aug-22	104	45	94	4.3	0.3	247
29-Aug-22	109	38	77	4.9	0.6	229
30-Aug-22	105	45	97	4.9	0.6	253
31-Aug-22	116	46	98	4.9	0.5	265
01-Sep-22	120	35	141	5.1	0.5	301
02-Sep-22	120	44	102	4.8	0.6	273
03-Sep-22	128	47	109	4.5	0.7	289
04-Sep-22	116	43	96	4.8	0.6	261
05-Sep-22	116	45	101	4.9	0.7	268
06-Sep-22	113	47	105	4.7	0.7	270
07-Sep-22	118	48	92	4.9	0.8	264
08-Sep-22	115	46	73	2	0.7	236
09-Sep-22	110	47	90	4.7	0.7	252
10-Sep-22	105	42	77	4.2	0.9	229
11-Sep-22	108	42	73	4.4	1	229
12-Sep-22	95	34	89	4.6	0.6	223
13-Sep-22	106	35	91	4.1	0.6	237
14-Sep-22	98	34	98	4.7	0.7	236
15-Sep-22	104	27	99	4.8	0.6	236
16-Sep-22	115	40	100	5	0.7	261
17-Sep-22	112	47	111	4.7	0.7	275
18-Sep-22	119	50	108	4.5	0.8	282
19-Sep-22	119	43	96	4.5	0.8	264
20-Sep-22	115	46	97	3.8	0.7	262
21-Sep-22	110	46	105	4.5	0.5	266
22-Sep-22	109	43	110	4.5	0.6	266
23-Sep-22	107	39	115	4.7	0.7	267
24-Sep-22	102	47	116	4.8	0.6	270
25-Sep-22	106	49	115	4.8	0.4	276
26-Sep-22	111	44	75	5	0.7	235
27-Sep-22	118	47	96	5.1	0.7	268
28-Sep-22	118	46	88	5.3	0.8	259
29-Sep-22	120	52	76	4.7	0.6	253
30-Sep-22	118	54	64	5	0.9	242
01-Oct-22	123	54	73	5.3	0.9	256
02-Oct-22	125	53	93	5.7	0.6	276
03-Oct-22	126	51	107	4.4	0.3	289
04-Oct-22	119	51	88	3.7	0.7	262
05-Oct-22	118	48	79	4.7	0.6	250
06-Oct-22	117	32	53	4.2	0.9	207
07-Oct-22	108	34	82	5	0.7	231
08-Oct-22	95	39	104	4.8	0.6	244
09-Oct-22	111	44	66	4.7	0.4	226
10-Oct-22	106	44	72	5.2	0.6	228
11-Oct-22	113	45	86	4.6	0.5	249
12-Oct-22	114	46	81	4.5	0.4	246
13-Oct-22	117	53	85	5	0.5	261
14-Oct-22	119	52	93	5.4	0.7	271
15-Oct-22	118	56	84	5.5	0.8	265
16-Oct-22	118	51	87	5.6	0.9	262
17-Oct-22	118	52	91	4.7	0.8	267
18-Oct-22	115	50	97	4.9	0.8	266
19-Oct-22	115	55	95	5	0.9	271
20-Oct-22	114	48	97	5.1	0.9	265
21-Oct-22	110	48	94	5	1	258
22-Oct-22	111	52	107	5.6	0.9	277
23-Oct-22	112	54	116	6.1	0.5	288
24-Oct-22	113	54	109	5.8	0.2	282
25-Oct-22	111	55	121	5.5	0.2	292
26-Oct-22	111	55	118	5.6	0.5	289
27-Oct-22	108	52	106	5.2	0.7	273
28-Oct-22	107	54	94	4.7	0.8	260
29-Oct-22	105	49	100	5.3	1	261
30-Oct-22	110	52	85	5.6	0.9	254
31-Oct-22	110	50	114	5	0.9	280
